"provider_id","source_release_id","usdot","legal_name","dba_name","display_name","usdot_status","carrier_operation","state","city","phone","power_units","drivers","motor_vehicle_cargo_reported","published_at","email","physical_address","mailing_address","classification","reason_codes","conflicts","source_release_ids","authority_rows","history_rows","insurance_rows","docket_rows","sample_group","dba_display_pass","official_trace_pass","hhg_classification"
"14aca7f2-cd95-54f4-9ccb-38863cd2c999","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080108","ANGUIANO TRANSPORT LLC","","ANGUIANO TRANSPORT LLC","A","C","CA","BAKERSFIELD","16612466578","1","1","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","miguel3@gmail.com","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","0","AUTO_TRANSPORT_REVIEW","true","true",""
"4f74886d-7ae3-585b-9e2d-08664a5728cf","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080126","BROOMALL TRUCK & AUTO REPAIR","","BROOMALL TRUCK & AUTO REPAIR","A","C","PA","ASTON","6104944457","2","2","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","BROOMALLS@VERIZON.NET","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","0","AUTO_TRANSPORT_REVIEW","true","true",""
"15cedbdb-9887-59bc-928b-8733a1b66191","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080185","TECHNICAL AUTOMOTIVE LLC","","TECHNICAL AUTOMOTIVE LLC","A","B","PA","PHILADELPHIA","8128794153","1","2","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","TECHNICALDIAG@GMAIL.COM","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","0","AUTO_TRANSPORT_REVIEW","true","true",""
"99e64ec3-b458-5137-8de6-6389daf920d1","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080193","MGG TRANSPORT & TOWING INC","","MGG TRANSPORT & TOWING INC","A","C","CA","JURUPA VALLEY","9093497978","2","2","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","MGARCIA1212@gmail.com","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","0","AUTO_TRANSPORT_REVIEW","true","true",""
"74f483a8-eff4-517a-811d-48434467bad1","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080215","DAVID VAYZER","RED STAR EXPRESS","RED STAR EXPRESS","A","A","UT","SALT LAKE CITY","8016544072","1","1","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","RED.STAR.EX1@GMAIL.COM","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","1","AUTO_TRANSPORT_REVIEW","true","true",""
"9de3ae6e-5497-5ff1-93a1-568c24c51e09","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080222","LUCKYS ROADSIDE TOWING LLC","","LUCKYS ROADSIDE TOWING LLC","A","C","MO","ST CHARLES","3147501235","1","1","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","walterlwalls@gmail.com","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","1","AUTO_TRANSPORT_REVIEW","true","true",""
"ccbdd1d5-6474-5c99-9590-0fd80c909370","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080223","NIRAN GLOBAL GROUP","NGG TRANSPORT","NGG TRANSPORT","A","C","TX","AMARILLO","8063707408","1","4","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","NIRANGLOBALGROUP@GMAIL.COM","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","0","AUTO_TRANSPORT_REVIEW","true","true",""
"af6bf2f5-dbb9-5403-ac06-63b845c8825d","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080224","GERMAN RUBIO","RUBIO TOWING LLC","RUBIO TOWING LLC","A","C","CA","ARLETA","8189135960","1","1","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","GERMANRUBIO@YAHOO.COM","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","0","AUTO_TRANSPORT_REVIEW","true","true",""
"0bf884b2-f126-51c9-805a-b0a8286d5ca6","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080271","SCOTT BLACKWELL","BLACKWELL REPAIR & WRECKER SERVICE","BLACKWELL REPAIR & WRECKER SERVICE","A","C","TN","FAYETTEVILLE","9319933016","3","3","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","lynnanddawn@yahoo.com","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","1","AUTO_TRANSPORT_REVIEW","true","true",""
"88cfe915-e312-5f8b-a0c8-e27bcb047a96","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080280","AUTOSMITH TRANSPORT","","AUTOSMITH TRANSPORT","A","C","CA","LAKE ELSINORE","9515673957","1","1","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","Autosmith24@outlook.com","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","0","AUTO_TRANSPORT_REVIEW","true","true",""
"73ea0f2f-70d2-59d3-b5ef-3eecf211aa55","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080293","TJ'S AUTO TRANSPORT LLC","","TJ'S AUTO TRANSPORT LLC","A","A","CA","VACAVILLE","7073420989","1","1","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","tjsautotransportllc@gmail.com","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","2","AUTO_TRANSPORT_REVIEW","true","true",""
"fb1588c8-85d2-5a8b-8453-0ee54d0b2b3e","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","3080307","MARK Y EXPRESS LLC","","MARK Y EXPRESS LLC","A","A","SC","BOILING SPRINGS","8648070196","1","1","true","Sun Aug 16 2026 17:00:19 GMT-0400 (Eastern Daylight Time)","Y.BOYKO07@GMAIL.COM","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","1","AUTO_TRANSPORT_REVIEW","true","true",""
"c0c953b1-079c-51e4-ae16-7ed293e516a3","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","245718","DALTON TRUCKING INC","","DALTON TRUCKING INC","A","A","CA","FONTANA","9098230663","44","43","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","bkeough@daltontrucking.com","[object Object]","[object Object]","AUTO_TRANSPORT_CARRIER","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,ACTIVE_PROPERTY_CARRIER_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","2","2","2","1","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"e1301301-551c-5e4f-90c1-a73c3dfd09b5","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","245786","HOWARD MICHAEL JONES","MIKE JONES TRUCKING","MIKE JONES TRUCKING","A","C","LA","BENTON","3183265675","1","1","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","","[object Object]","[object Object]","AUTO_TRANSPORT_CARRIER","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,ACTIVE_PROPERTY_CARRIER_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","1","1","1","1","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"f5e8ecd7-b075-5f81-8d24-ae9bb8207cda","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","247162","SUPREME CARRIERS INC","","SUPREME CARRIERS INC","A","A","NE","SOUTH SIOUX CITY","4024942025","3","4","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","accounting@supremecarriers.com","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,HISTORICAL_OR_NONCURRENT_PROPERTY_ROLE","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","1","1","2","2","HHG_AUTO_OVERLAP","true","true","LOCAL_INTRASTATE_CARRIER_CANDIDATE"
"7f8bc063-ac6b-56fa-b2e4-0ad62272f105","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","247765","CHALLENGER MOTOR FREIGHT INC","","CHALLENGER MOTOR FREIGHT INC","A","A","ON","CAMBRIDGE","5196539770","833","831","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","SAfetymgmt@challenger.com","[object Object]","[object Object]","AUTO_TRANSPORT_DUAL_ROLE","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,ACTIVE_PROPERTY_CARRIER_AUTHORITY,ACTIVE_PROPERTY_BROKER_AUTHORITY,BROKER_BOND_OR_TRUST_REPORTED","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","2","2","2","2","HHG_AUTO_OVERLAP","true","true","LOCAL_INTRASTATE_CARRIER_CANDIDATE"
"8b926995-84ab-53a5-a730-d15203d9bfb2","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","248505","KEANE THUMMEL TRUCKING INC","","KEANE THUMMEL TRUCKING INC","A","A","IA","NEW MARKET","7125853266","190","185","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","hr@kttinc.com","[object Object]","[object Object]","AUTO_TRANSPORT_DUAL_ROLE","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,ACTIVE_PROPERTY_CARRIER_AUTHORITY,ACTIVE_PROPERTY_BROKER_AUTHORITY,BROKER_BOND_OR_TRUST_REPORTED","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","2","2","2","1","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"49d7c629-831d-58cd-84f0-c2e599d45be1","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","248527","WATERS TRUCK & TRACTOR CO INC","","WATERS TRUCK & TRACTOR CO INC","A","A","MS","COLUMBUS","6623281575","11","14","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","sprewitt@waterstruck.com","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,HISTORICAL_OR_NONCURRENT_PROPERTY_ROLE","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","1","1","1","1","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"2d0df23f-fd7b-54c2-b6ee-ef1cd1e62b75","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","249146","NEW LONDON MOVING & STORAGE INC","","NEW LONDON MOVING & STORAGE INC","I","A","CT","WATERFORD","8604422715","1","2","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","NLMOVING@SNET.NET","[object Object]","[object Object]","AUTO_TRANSPORT_INACTIVE","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,INACTIVE_USDOT","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","2","HHG_AUTO_OVERLAP","true","true","INACTIVE_ENTITY"
"b5bee1b9-54a2-5783-8bcd-415ba1ed58e5","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","249939","M H TRUCKING INC","","M H TRUCKING INC","I","A","IN","AUBURN","2609252142","1","1","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","mhtrucking@hotmail.com","[object Object]","[object Object]","AUTO_TRANSPORT_INACTIVE","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,INACTIVE_USDOT","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","2","HHG_AUTO_OVERLAP","true","true","INACTIVE_ENTITY"
"d8147e8c-3119-58b8-9edd-66a50c84cf34","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","251441","COOMES INC","","COOMES INC","A","A","KS","PHILLIPSBURG","7855432759","31","31","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","comptroller@coomesinc.com","[object Object]","[object Object]","AUTO_TRANSPORT_DUAL_ROLE","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,ACTIVE_PROPERTY_CARRIER_AUTHORITY,ACTIVE_PROPERTY_BROKER_AUTHORITY,BROKER_BOND_OR_TRUST_REPORTED","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","2","2","2","1","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"8929c3db-806a-574d-a10c-22bc04540d40","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","251582","SUPERIOR HAULING & FAST TRANSIT INC","REDBIRD CARRIERS AND FASTRACK AUTO TRANSPORT","REDBIRD CARRIERS AND FASTRACK AUTO TRANSPORT","A","A","MO","SAINT LOUIS","3146217780","265","265","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","hmarkovic@redbirdcarriers.com","[object Object]","[object Object]","AUTO_TRANSPORT_CARRIER","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,ACTIVE_PROPERTY_CARRIER_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","2","2","1","1","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"8dea38ff-9386-5a75-a8ae-703034c0a273","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","251720","WHITEWOOD TRANSPORT INC","","WHITEWOOD TRANSPORT INC","A","A","MT","BILLINGS","4062458030","24","24","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","contracts@whitewoodtransport.com","[object Object]","[object Object]","AUTO_TRANSPORT_DUAL_ROLE","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,ACTIVE_PROPERTY_CARRIER_AUTHORITY,ACTIVE_PROPERTY_BROKER_AUTHORITY,BROKER_BOND_OR_TRUST_REPORTED","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","2","2","3","1","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"f303821a-cec4-500d-999c-53b30cb8ab9d","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","252324","STEVENS TRANSPORTATION COMPANY INC","","STEVENS TRANSPORTATION COMPANY INC","A","A","IN","INDIANAPOLIS","3178497900","1","1","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","jim_witzerman@wvlcorp.com","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,HISTORICAL_OR_NONCURRENT_PROPERTY_ROLE","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","2","4","2","2","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"7a3492d9-7179-55c8-b5da-7dee68da92aa","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","252487","MORRISTOWN DRIVER'S SERVICE INC","MDS","MDS","A","A","TN","MORRISTOWN","4235816048","234","210","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","TMCKINNISH@MDSTRUCKING.COM","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","2","HHG_AUTO_OVERLAP","true","true","LOCAL_INTRASTATE_CARRIER_CANDIDATE"
"e952ac08-3b8f-5642-9201-6ce3bf20a0be","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","252990","B&G EQUIPMENT & SUPPLY LP","","B&G EQUIPMENT & SUPPLY LP","A","A","AL","BIRMINGHAM","2054237036","57","41","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","jcasey@brasfieldgorrie.com","[object Object]","[object Object]","AUTO_TRANSPORT_CARRIER","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,ACTIVE_PROPERTY_CARRIER_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","1","1","2","1","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"d663dd9c-bb29-57bd-8dcf-1e43e2087339","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","253679","GROUPE TYT INC","TYT GROUP","TYT GROUP","A","A","QC","DRUMMONDVILLE","8194744884","95","95","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","mgirardin@groupetyt.com","[object Object]","[object Object]","AUTO_TRANSPORT_DUAL_ROLE","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,ACTIVE_PROPERTY_CARRIER_AUTHORITY,ACTIVE_PROPERTY_BROKER_AUTHORITY,BROKER_BOND_OR_TRUST_REPORTED","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","2","2","2","1","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"343eabec-6176-5cd7-aa0c-1228c0ba8bf6","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","254334","ON LINE AUTO CONNECTION INC","ON LINE AUTO CONNECTION","ON LINE AUTO CONNECTION","A","A","NY","WEST SENECA","7166750424","21","21","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","marksubjeck@onlineautoconnection.com","[object Object]","[object Object]","AUTO_TRANSPORT_CARRIER","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,ACTIVE_PROPERTY_CARRIER_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","2","2","1","2","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"88745b78-fe8d-514a-be3e-a0878003773b","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","254894","VESPER TRANSPORT LTD","","VESPER TRANSPORT LTD","A","A","BC","CAWSTON","2504995773","17","21","true","Sun Aug 16 2026 16:56:53 GMT-0400 (Eastern Daylight Time)","ADMIN@vespertransport.CA","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","2","HHG_AUTO_OVERLAP","true","true","LOCAL_INTRASTATE_CARRIER_CANDIDATE"
"8aab810e-5821-53b9-a050-2267d3430600","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","257067","PATRICK G GOLBERG","GOLBERG ENTERPRISES","GOLBERG ENTERPRISES","A","A","ND","WATFORD CITY","7018422240","3","2","true","Sun Aug 16 2026 16:56:54 GMT-0400 (Eastern Daylight Time)","pgolberg@restel.com","[object Object]","[object Object]","AUTO_TRANSPORT_CARRIER","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,ACTIVE_PROPERTY_CARRIER_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","1","1","2","1","HHG_AUTO_OVERLAP","true","true","NEEDS_REGULATORY_REVIEW"
"60c45fdc-5837-5cdf-9b2e-5697913aef7e","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","257185","EMILIO BARBOSA VELEZ","","EMILIO BARBOSA VELEZ","I","A","PR","PUERTO NUEVO","7877818852","7","7","true","Sun Aug 16 2026 16:56:54 GMT-0400 (Eastern Daylight Time)","","[object Object]","[object Object]","AUTO_TRANSPORT_INACTIVE","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,INACTIVE_USDOT","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","0","HHG_AUTO_OVERLAP","true","true","INACTIVE_ENTITY"
"59032a39-9217-5864-8a2e-c1093baf4796","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","257823","MICHIGAN SOFT WATER OF WESTERN MICHIGAN INC","WOLVERINE WATER TREATMENT SYSTEMS","WOLVERINE WATER TREATMENT SYSTEMS","A","C","MI","EAST LANSING","5173390722","1","8","true","Sun Aug 16 2026 16:56:54 GMT-0400 (Eastern Daylight Time)","michiganwater@voyager.net","[object Object]","[object Object]","AUTO_TRANSPORT_REVIEW","FMCSA_MOTOR_VEHICLES_CARGO_REPORTED,NO_CURRENT_PROPERTY_AUTHORITY","","8d3fcdd6-9f00-4bb3-b960-ab5e74b9f5cb","0","0","0","0","HHG_AUTO_OVERLAP","true","true","LOCAL_INTRASTATE_CARRIER_CANDIDATE"
